Date,DAT (day),Biomass measured time,biomass_g,plant_id,sheet,row_tier,DAT_numeric,biomass_delta_g,biomass_delta_pct
2022-03-01,9,06:45:00,24.599999999999994,B46,B4,upper,9.0,3.3999999999999915,16.037735849056567
2022-03-02,10,06:55:00,28.799999999999997,B46,B4,upper,10.0,4.200000000000003,17.073170731707332
2022-03-03,11,09:50:00,33.7,B46,B4,upper,11.0,4.900000000000006,17.013888888888907
2022-03-04,12,08:20:00,37.7,B46,B4,upper,12.0,4.0,11.869436201780402
2022-03-05,13,07:30:00,42.900000000000006,B46,B4,upper,13.0,5.200000000000003,13.793103448275868
2022-03-06,14,06:00:00,49.400000000000006,B46,B4,upper,14.0,6.5,15.15151515151516
2022-03-07,15,06:00:00,56.8,B46,B4,upper,15.0,7.3999999999999915,14.979757085020218
2022-03-08,16,07:30:00,65.6,B46,B4,upper,16.0,8.799999999999997,15.492957746478876
2022-03-09,17,09:00:00,74.5,B46,B4,upper,17.0,8.900000000000006,13.567073170731714
2022-03-10,18,02:45:00,80.7,B46,B4,upper,18.0,6.200000000000003,8.322147651006716
2022-03-11,19,07:50:00,88.4,B46,B4,upper,19.0,7.700000000000003,9.541511771995047
2022-03-12,20,07:30:00,97.0,B46,B4,upper,20.0,8.599999999999994,9.728506787330303
2022-03-13,21,06:50:00,104.1,B46,B4,upper,21.0,7.099999999999994,7.319587628865976
2022-03-14,22,06:45:00,110.69999999999999,B46,B4,upper,22.0,6.599999999999994,6.340057636887608
2022-03-15,23,06:00:00,116.1,B46,B4,upper,23.0,5.400000000000006,4.878048780487809
2022-03-16,24,05:08:00,121.69999999999999,B46,B4,upper,24.0,5.599999999999994,4.823428079242031
2022-03-17,25,07:10:00,128.8,B46,B4,upper,25.0,7.100000000000023,5.834018077239134
2022-03-18,26,06:51:00,134.7,B46,B4,upper,26.0,5.899999999999977,4.580745341614878
2022-03-19,27,06:40:00,138.5,B46,B4,upper,27.0,3.8000000000000114,2.821083890126208
2022-03-20,28,05:25:00,133.8,B46,B4,upper,28.0,-4.699999999999989,-3.3935018050541443
2022-03-21,29,04:00:00,139.6,B46,B4,upper,29.0,5.799999999999983,4.334828101644228
2022-03-22,30,05:00:00,144.3,B46,B4,upper,30.0,4.700000000000017,3.3667621776504397
2022-03-23, 31 (harvest),,,B46,B4,upper,,,
2022-02-21,1,05:00:00,4.100000000000001,B47,B4,upper,1.0,,
2022-02-22,2,05:40:00,8.299999999999997,B47,B4,upper,2.0,4.199999999999996,102.43902439024377
2022-02-23,3,06:10:00,9.799999999999997,B47,B4,upper,3.0,1.5,18.07228915662651
2022-02-24,4,03:30:00,11.0,B47,B4,upper,4.0,1.2000000000000028,12.24489795918371
2022-02-25,5,05:00:00,12.5,B47,B4,upper,5.0,1.5,13.636363636363647
2022-02-26,6,06:50:00,14.600000000000001,B47,B4,upper,6.0,2.1000000000000014,16.800000000000015
2022-02-27,7,07:40:00,16.6,B47,B4,upper,7.0,2.0,13.698630136986289
2022-02-28,8,07:40:00,18.799999999999997,B47,B4,upper,8.0,2.1999999999999957,13.253012048192737
2022-03-01,9,06:45:00,21.799999999999997,B47,B4,upper,9.0,3.0,15.957446808510634
2022-03-02,10,06:55:00,25.0,B47,B4,upper,10.0,3.200000000000003,14.67889908256883
2022-03-03,11,09:50:00,28.599999999999994,B47,B4,upper,11.0,3.5999999999999943,14.399999999999968
2022-03-04,12,08:20:00,32.5,B47,B4,upper,12.0,3.9000000000000057,13.636363636363669
2022-03-05,13,07:30:00,35.5,B47,B4,upper,13.0,3.0,9.23076923076922
2022-03-06,14,06:00:00,40.2,B47,B4,upper,14.0,4.700000000000003,13.239436619718315
2022-03-07,15,06:00:00,45.599999999999994,B47,B4,upper,15.0,5.3999999999999915,13.432835820895495
2022-03-08,16,07:30:00,52.3,B47,B4,upper,16.0,6.700000000000003,14.692982456140369
2022-03-09,17,09:00:00,58.8,B47,B4,upper,17.0,6.5,12.4282982791587
2022-03-10,18,02:45:00,64.6,B47,B4,upper,18.0,5.799999999999997,9.863945578231291
2022-03-11,19,07:50:00,71.3,B47,B4,upper,19.0,6.700000000000003,10.371517027863785
2022-03-12,20,07:30:00,77.4,B47,B4,upper,20.0,6.1000000000000085,8.555399719495105
2022-03-13,21,06:50:00,85.2,B47,B4,upper,21.0,7.799999999999997,10.077519379844958
2022-03-14,22,06:45:00,90.5,B47,B4,upper,22.0,5.299999999999997,6.220657276995301
2022-03-15,23,06:00:00,96.0,B47,B4,upper,23.0,5.5,6.077348066298338
2022-03-16,24,05:08:00,101.30000000000001,B47,B4,upper,24.0,5.300000000000011,5.520833333333353
2022-03-17,25,07:10:00,108.6,B47,B4,upper,25.0,7.299999999999983,7.206317867719636
2022-03-18,26,06:51:00,115.80000000000001,B47,B4,upper,26.0,7.200000000000017,6.629834254143652
2022-03-19,27,06:40:00,118.5,B47,B4,upper,27.0,2.6999999999999886,2.3316062176165664
2022-03-20,28,05:25:00,116.0,B47,B4,upper,28.0,-2.5,-2.1097046413502074
2022-03-21,29,04:00:00,123.4,B47,B4,upper,29.0,7.400000000000006,6.379310344827593
2022-03-22,30,05:00:00,125.5,B47,B4,upper,30.0,2.0999999999999943,1.7017828200972307
2022-03-23, 31 (harvest),,,B47,B4,upper,,,
